GMB1218,대망왕산골캠핑장,11218,36.19245303,128.3161057
GMB182,대망1리마을회관(대망출발방면),10182,36.19758446,128.3163439
GMB183,대망1리마을회관(아포입구방면),10183,36.19741429,128.3164751
GMB850,현대아파트건너,10850,36.15127083,128.3166882
GMB1238,오로1리마을입구앞,11238,36.213162,128.317086
GMB1239,오로1리마을입구건너,11239,36.213,128.317129
GMB484,선산전문장례식장건너,10484,36.26726605,128.3173622
GMB485,선산전문장례식장앞,10485,36.26715351,128.3173777
GMB851,현대아파트앞,10851,36.15142765,128.3175564
GMB684,월림1리입구(월림2리임호방면),10684,36.31419534,128.3175937
GMB685,월림1리입구(용정리방면),10685,36.31439599,128.3176595
GMB750,주공5단지건너,10750,36.14051685,128.3177813
GMB749,주공5단지앞,10749,36.14060979,128.3178924
GMB1127,초곡리 신내교(숭조당방면),11127,36.2955723,128.3179881
GMB1126,초곡리 신내교,11126,36.29565435,128.3180106
GMB697,이편한세상아파트앞,10697,36.13031421,128.3183331
GMB698,이편한세상아파트건너,10698,36.13053523,128.3188778
GMB1124,구미시공설숭조당,11124,36.29487165,128.319543
GMB1125,구미시공설숭조당건너,11125,36.29496727,128.3196936
GMB544,오로삼거리,10544,36.21443205,128.3203324
GMB545,오로삼거리,10545,36.21454344,128.3207464
GMB423,생곡리고개(생곡삼거리방면),10423,36.27125557,128.3207588
GMB2654,보손2리(상재원)건너,12654,36.05334883,128.3209552
GMB422,생곡리고개(수도가압장방면),10422,36.271826,128.321025
GMB294,미광아파트건너,10294,36.13099304,128.3210942
GMB295,미광아파트앞,10295,36.13089403,128.3211434
GMB215,도량2동(미소지움아파트건너방면),10215,36.13776615,128.3216517
GMB1083,월림2리 야가실(도개정류장방면),11083,36.3122032,128.3217003
GMB220,도량2동입구(원평마을문화센터방면),10220,36.13366436,128.321826
GMB218,도량2동입구(선기동교복단지건너방면),10218,36.13380866,128.3218621
GMB1082,월림2리 야가실(동산리방면),11082,36.31212181,128.321881
